;KONEÈNÉ POØADÍ SPAC 2007;;;;;;;;;;;;;;;;;;;;
;10. roèník;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie A;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
2;BORSZICKÝ;Denis;CK ORLÍK ORLOVÁ;280;33;0;0;25;0;28;0;34;32;28;31;33;0;36;280;49;
3;RYLICH;Robin;CK ORLÍK ORLOVÁ;202;34;0;0;30;0;0;0;36;36;32;34;0;0;0;202;49;
4;PODOLÁK;Michal;ACS DRAK VRBNO;106;0;0;0;0;0;0;28;38;0;40;0;0;0;0;106;49;
5;PAVLÍK;Jan;RACING OLEŠNÁ;103;40;0;0;32;0;0;0;0;0;31;0;0;0;0;103;49;
6;HOLEC;Jakub;RK CYKLOS RACING TEAM;98;0;0;0;0;0;0;32;0;33;0;33;0;0;0;98;49;
7;KOLÁØ;Jiøí;CK FESO PETØVALD;90;0;0;0;27;0;0;0;0;0;27;0;36;0;0;90;49;
8;ÈERNÝ;Viktor;AVIATIKÙ 28/1518, O-HRABYNÌ;76;38;38;0;0;0;0;0;0;0;0;0;0;0;0;76;49;
9;SADKE;Tomáš;SUNDANCE OPAVA;76;0;0;0;0;0;0;36;0;0;0;40;0;0;0;76;49;
10;KOVAØÍK;David;SK MAXBIKE ORLOVÁ;76;0;0;0;0;0;0;0;0;0;36;0;40;0;0;76;49;
11;DVORSKÝ;David;ACS DRAK VRBNO;74;0;0;0;0;0;0;40;0;0;34;0;0;0;0;74;49;
12;FRANEK;Juraj;SUNDANCE OPAVA;71;0;0;0;33;0;0;0;0;0;0;38;0;0;0;71;49;
13;DLUŽANSKÝ;Daniel;MAPE CYKLO KAÒKOVSKÝ;70;0;0;0;0;0;32;0;0;0;38;0;0;0;0;70;49;
14;BARTOŠ;Michal;SK MAXBIKE ORLOVÁ;62;0;0;0;0;0;0;0;0;0;30;0;32;0;0;62;49;
15;ORSÁG;Lubomír;CYKLOSPORT PØIKRYL STARÁ VES;55;0;0;0;0;0;26;29;0;0;0;0;0;0;0;55;49;
16;HOLUB;Aleš;TJ BANÍK OSTRAVA OKD;40;0;40;0;0;0;0;0;0;0;0;0;0;0;0;40;49;
17;ZÁLESNÝ;Jan;TJ BANÍK OSTRAVA OKD;40;0;0;40;0;0;0;0;0;0;0;0;0;0;0;40;49;
18;NEPRAŠ;Karel;TJ SLEZAN F-M;40;0;0;0;40;0;0;0;0;0;0;0;0;0;0;40;49;
19;PETRUŠ;Lubomír;EMPELLA CZECH TEAM;40;0;0;0;0;0;40;0;0;0;0;0;0;0;0;40;49;
20;BROŽ;Matìj;SK VALAŠSKÉHO KRÁLOVSTVÍ;40;0;0;0;0;0;0;0;0;40;0;0;0;0;0;40;49;
21;LASÁK;Matìj;SUNDANCE OPAVA;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;38;49;
22;HERZOG;Martin;ZIEMIA RATIBORSKA;38;0;0;0;0;0;38;0;0;0;0;0;0;0;0;38;49;
23;ROHEL;Bøetislav;SUNDANCE OPAVA;38;0;0;0;0;0;0;38;0;0;0;0;0;0;0;38;49;
24;KADUCH;Jan;TJ SIGMA HRANICE;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;38;49;
25;ZLÝ;Vojtìch;CK VLASTIBOR KONEÈNÝ;36;0;0;0;36;0;0;0;0;0;0;0;0;0;0;36;49;
26;PIELA;Lukasz;ZIEMIA RATIBORSKA;36;0;0;0;0;0;36;0;0;0;0;0;0;0;0;36;49;
27;MASAØÍK;Jakub;TJ SIGMA HRANICE;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;34;49;
28;BAÈOVSKÝ;Marek;ASPV VÁPENÁ;34;0;0;0;0;0;34;0;0;0;0;0;0;0;0;34;49;
29;FRANEK;Jakub;SUNDANCE OPAVA;34;0;0;0;0;0;0;34;0;0;0;0;0;0;0;34;49;
30;GREPL;Radim;MAD - SPORT KLAPKA KARVINÁ;34;0;0;0;0;0;0;0;0;0;0;0;34;0;0;34;49;
31;STEIN;Kamil;ZIEMIA RATIBORSKA;33;0;0;0;0;0;33;0;0;0;0;0;0;0;0;33;49;
32;MRUZEK;Martin;SUNDANCE OPAVA;33;0;0;0;0;0;0;33;0;0;0;0;0;0;0;33;49;
33;RAKUŠAN;Vojtìch;SK MAXBIKE ORLOVÁ;33;0;0;0;0;0;0;0;0;0;33;0;0;0;0;33;49;
34;PYTLÍK;Jiøí;SSK VÍTKOVICE;32;0;0;0;0;0;0;0;0;0;0;32;0;0;0;32;49;
35;JUREÈKA;Vojtìch;SUNDANCE OPAVA;31;0;0;0;31;0;0;0;0;0;0;0;0;0;0;31;49;
36;KONEÈNÝ;František;SUNDANCE OPAVA;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;31;49;
37;JANÈA;Ondøej;CK BIKE CLUB ODRY;31;0;0;0;0;0;0;0;0;31;0;0;0;0;0;31;49;
38;KRAJC;David;KARVINÁ;31;0;0;0;0;0;0;0;0;0;0;0;31;0;0;31;49;
39;KAŠTOVSKÝ;Tomáš;BIKE ONE;30;0;0;0;0;0;30;0;0;0;0;0;0;0;0;30;49;
40;NAVRÁTIL;Michal;TVR TWISTER BIKE TEAM;30;0;0;0;0;0;0;30;0;0;0;0;0;0;0;30;49;
41;KAPICA;Radim;VLÈOVICE;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0;30;49;
42;FAJKUS;Pavel;TJ ŠAFRATA BOHUMÍN;30;0;0;0;0;0;0;0;0;0;0;0;30;0;0;30;49;
43;HØIVÒACKÝ;Marek;SUNDANCE OPAVA;29;0;0;0;29;0;0;0;0;0;0;0;0;0;0;29;49;
44;HOLYST;Kamil;AGK RYBNIK;29;0;0;0;0;0;29;0;0;0;0;0;0;0;0;29;49;
45;LACINA;Jaroslav;CK BIKE CLUB ODRY;29;0;0;0;0;0;0;0;0;29;0;0;0;0;0;29;49;
46;DUDA;Daniel;CK SILESIA ORLOVÁ;28;0;0;0;28;0;0;0;0;0;0;0;0;0;0;28;49;
47;FOUÈEK;Jiøí;BULDOCI RAPOTÍN;27;0;0;0;0;0;27;0;0;0;0;0;0;0;0;27;49;
48;ÈMELÍK;Ondøej;SUNDANCE OPAVA;26;0;0;0;26;0;0;0;0;0;0;0;0;0;0;26;49;
49;LUKEŠ;Tomáš;;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;49;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Kategorie handbike;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
poøadí;pøíjmení;jméno;klub;9 nej.;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;celkem;;
1;PIPEK;Marcel;HAND BIKE ÈR;80;0;40;40;0;0;0;0;0;0;0;0;0;0;0;80;;
2;BÍZA;Stanislav;HAND BIKE ÈR;78;0;0;38;0;0;0;0;0;40;0;0;0;0;0;78;;
3;HRABICA;Petr;HAND BIKE ÈR;72;0;36;0;0;0;0;0;0;36;0;0;0;0;0;72;;
4;DÌCKÝ;Pavel;HAND BIKE ÈR;38;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;;
5;KUPÈÁK;Milan;SK VALAŠSKÉHO KRÁLOVSTVÍ;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;38;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
1;OROSZOVÁ;Anna;GAJJA PH s.r.o.  KOŠICE;40;0;0;0;0;0;0;0;0;40;0;0;0;0;0;40;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Družstva;;;;;;;;;;;;;;;;;;;;
;klub;;;celkem;TdÈ;Boh;VP;TdJ;FT;KG;ŽD;5hod;VC L;krit;M60;PÈ;2boj;èas;;;
1;CK FRENŠTÁT P.R.  1;;;1242,9;107,8;114;94,8;97;86,7;75,8;76;40;106,8;106;112;116;0;110;;;
2;TJ KOLÍK BOHUMÍN;;;932,5;52;93,8;68,7;92,4;72;0;59,8;56,2;79,6;81,8;92,6;98;0;85,6;;;
3;CK FRENŠTÁT P.R.  2;;;926,2;96,4;93,6;84;70;69;61;29;37;101,4;71;76;59;0;78,8;;;
4;TJ TŽ TØINEC;;;840,7;56,6;83,2;78,6;109;0;49,6;39;86,7;87,6;70,2;44,2;92;0;44;;;
5;SK ŠAFRATA BOHUMÍN;;;815;21;91;89;95;27;42;6;97;73;55;98;85;0;36;;;
6;TJ BANÍK OSTRAVA OKD;;;595,5;0;55;55;54;58;27;44;64,5;29;61;58;57;0;33;;;
7;CINELLI MORNING SKY;;;518,4;28;68;66;28;26,6;60;0;26,6;28;26,6;28;66,6;0;66;;;
8;EQUIPE ENZO;;;492;57;76;64;69;0;0;38;38;0;36;34;40;0;40;;;
9;CK ORLÍK ORLOVÁ;;;476,5;37;64;25;51;0;45;14;28,5;33;23;28;61;0;67;;;
10;TMK OSTRAVA;;;407;36;0;38;34;38;65;0;0;56;22;40;40;0;38;;;
11;PROFIL KTM;;;395;33;40;67;71;38;0;0;0;70;0;38;0;0;38;;;
12;CYKLOSPORT PØIKRYL, STARÁ VES N. O.;;;276;22;28;28;28;27;0;0;0;28;28;29;28;0;30;;;
13;RACING OLEŠNÁ;;;248,7;25,2;28;26,6;26,6;0;38;26,6;0;26,6;23,1;0;28;0;0;;;
14;M. H. BIKE KLUB HAVÍØOV;;;248,5;34;56;23;54;0;32;0;28,5;21;0;0;0;0;0;;;
15;VYSOT SPORT KUNÍN;;;204;23;27;25;19;0;0;4;27;26;0;24;29;0;0;;;
16;SHC ;;;169;29;0;24;0;0;0;0;0;27;31;27;0;0;31;;;
17;TJ SLEZAN FRÝDEK MÍSTEK;;;153,3;21;0;18,9;0;22,4;18,9;28;0;21,7;22,4;0;0;0;0;;;
18;SOKOL ŽABEÒ;;;137;0;30;0;30;0;18;0;0;0;32;0;0;0;27;;;
19;YOGI RACING OSTRAVA;;;62;12;0;0;0;0;19;0;0;0;12;19;0;0;0;;;
20;MAD SPORT KLAPKA KARVINÁ;;;62;0;0;0;0;0;0;0;0;0;30;0;32;0;0;;;
21;SK MAXBIKE ORLOVÁ;;;50,4;0;0;0;0;0;0;0;0;0;26,6;0;23,8;0;0;;;
22;ÈESKÝ TÌŠÍN - MOSTY;;;25;0;0;0;0;0;0;0;0;0;25;0;0;0;0;;;
